site,tag,alias,datetime,value,avgvalue,strvalue,quality
mtphd,17R0003_MAT_PT,17R0003 Product code,2021-04-22T07:00:00.000Z,"""""","""""",PPMIX,0
mtphd,17R0003_MAT_PT,17R0003 Product code,2021-04-22T08:00:00.000Z,"""""","""""",PPMIX,0
mtphd,17R0003_MAT_PT,17R0003 Product code,2021-04-22T09:00:00.000Z,"""""","""""",PPMIX,0
mtphd,17R0003_MAT_PT,17R0003 Product code,2021-04-22T10:00:00.000Z,"""""","""""",PPMIX,0
mtphd,17R0003_MAT_PT,17R0003 Product code,2021-04-22T11:00:00.000Z,"""""","""""",PPMIX,0
mtphd,17R0003_MAT_PT,17R0003 Product code,2021-04-22T12:00:00.000Z,"""""","""""",PPMIX,0
mtphd,17R0003_MAT_PT,17R0003 Product code,2021-04-22T13:00:00.000Z,"""""","""""",PPMIX,0
mtphd,17R0003_MAT_PT,17R0003 Product code,2021-04-22T14:00:00.000Z,"""""","""""",PPMIX,0
mtphd,17R0003_MAT_PT,17R0003 Product code,2021-04-22T15:00:00.000Z,"""""","""""",PPMIX,0
mtphd,17R0003_MAT_PT,17R0003 Product code,2021-04-22T16:00:00.000Z,"""""","""""",PPMIX,0
mtphd,17R0003_MAT_PT,17R0003 Product code,2021-04-22T17:00:00.000Z,"""""","""""",PPMIX,0
mtphd,17R0003_MAT_PT,17R0003 Product code,2021-04-22T18:00:00.000Z,"""""","""""",PPMIX,0
mtphd,17R0003_MAT_PT,17R0003 Product code,2021-04-22T19:00:00.000Z,"""""","""""",PPMIX,0
mtphd,17R0003_MAT_PT,17R0003 Product code,2021-04-22T20:00:00.000Z,"""""","""""",PPMIX,0
mtphd,17R0003_MAT_PT,17R0003 Product code,2021-04-22T21:00:00.000Z,"""""","""""",PPMIX,0
mtphd,17R0003_MAT_PT,17R0003 Product code,2021-04-22T22:00:00.000Z,"""""","""""",PPMIX,0
mtphd,17R0003_NV_PT,17R0003 Net Volume,2021-04-22T01:00:00.000Z,615.0514526,614.7593994,"""""",0
mtphd,17R0003_NV_PT,17R0003 Net Volume,2021-04-22T02:00:00.000Z,615.1556396,615.2289983,"""""",0
mtphd,17R0003_NV_PT,17R0003 Net Volume,2021-04-22T03:00:00.000Z,616.1958008,616.0274544,"""""",0
mtphd,17R0003_NV_PT,17R0003 Net Volume,2021-04-22T04:00:00.000Z,616.2949829,616.2813395,"""""",0
mtphd,17R0003_NV_PT,17R0003 Net Volume,2021-04-22T05:00:00.000Z,616.2693481,616.1298621,"""""",0
mtphd,17R0003_NV_PT,17R0003 Net Volume,2021-04-22T06:00:00.000Z,616.4581909,616.1831949,"""""",0
mtphd,17R0003_NV_PT,17R0003 Net Volume,2021-04-22T07:00:00.000Z,615.9748535,616.2056851,"""""",0
mtphd,17R0003_NV_PT,17R0003 Net Volume,2021-04-22T08:00:00.000Z,616.5257568,616.2576475,"""""",0
mtphd,17R0003_NV_PT,17R0003 Net Volume,2021-04-22T09:00:00.000Z,615.8818359,616.0409616,"""""",0
mtphd,17R0003_NV_PT,17R0003 Net Volume,2021-04-22T10:00:00.000Z,616.0084229,615.9251023,"""""",0
mtphd,17R0003_NV_PT,17R0003 Net Volume,2021-04-22T11:00:00.000Z,615.9428101,616.0375552,"""""",0
mtphd,17R0003_NV_PT,17R0003 Net Volume,2021-04-22T12:00:00.000Z,616.3619385,616.2686756,"""""",0
mtphd,17R0003_NV_PT,17R0003 Net Volume,2021-04-22T13:00:00.000Z,617.1398926,616.8327253,"""""",0
mtphd,17R0003_NV_PT,17R0003 Net Volume,2021-04-22T14:00:00.000Z,617.4935913,617.3763715,"""""",0
mtphd,17R0003_NV_PT,17R0003 Net Volume,2021-04-22T15:00:00.000Z,617.6378784,617.7487377,"""""",0
mtphd,17R0003_NV_PT,17R0003 Net Volume,2021-04-22T16:00:00.000Z,618.0437622,617.6091838,"""""",0
mtphd,17R0003_NV_PT,17R0003 Net Volume,2021-04-22T17:00:00.000Z,617.8861084,618.0810353,"""""",0
mtphd,17R0003_NV_PT,17R0003 Net Volume,2021-04-22T18:00:00.000Z,394.4537659,446.3305595,"""""",0
mtphd,17R0003_NV_PT,17R0003 Net Volume,2021-04-22T19:00:00.000Z,161.5036011,166.6142765,"""""",0
mtphd,17R0003_NV_PT,17R0003 Net Volume,2021-04-22T20:00:00.000Z,145.3558655,145.3992047,"""""",0
mtphd,17R0003_NV_PT,17R0003 Net Volume,2021-04-22T21:00:00.000Z,145.3275604,144.9814889,"""""",0
mtphd,17R0003_NV_PT,17R0003 Net Volume,2021-04-22T22:00:00.000Z,144.5925446,144.5111178,"""""",0
mtphd,17R0004_MAT_PT,17R0004 Product code,2021-04-22T01:00:00.000Z,"""""","""""",PPMIX,0
mtphd,17R0004_MAT_PT,17R0004 Product code,2021-04-22T02:00:00.000Z,"""""","""""",PPMIX,0
mtphd,17R0004_MAT_PT,17R0004 Product code,2021-04-22T03:00:00.000Z,"""""","""""",PPMIX,0
mtphd,17R0004_MAT_PT,17R0004 Product code,2021-04-22T04:00:00.000Z,"""""","""""",PPMIX,0
mtphd,17R0004_MAT_PT,17R0004 Product code,2021-04-22T05:00:00.000Z,"""""","""""",PPMIX,0
mtphd,17R0004_MAT_PT,17R0004 Product code,2021-04-22T06:00:00.000Z,"""""","""""",PPMIX,0
mtphd,17R0004_MAT_PT,17R0004 Product code,2021-04-22T07:00:00.000Z,"""""","""""",PPMIX,0
mtphd,17R0004_MAT_PT,17R0004 Product code,2021-04-22T08:00:00.000Z,"""""","""""",PPMIX,0
mtphd,17R0004_MAT_PT,17R0004 Product code,2021-04-22T09:00:00.000Z,"""""","""""",PPMIX,0
mtphd,17R0004_MAT_PT,17R0004 Product code,2021-04-22T10:00:00.000Z,"""""","""""",PPMIX,0
mtphd,17R0004_MAT_PT,17R0004 Product code,2021-04-22T11:00:00.000Z,"""""","""""",PPMIX,0
mtphd,17R0004_MAT_PT,17R0004 Product code,2021-04-22T12:00:00.000Z,"""""","""""",PPMIX,0
mtphd,17R0004_MAT_PT,17R0004 Product code,2021-04-22T13:00:00.000Z,"""""","""""",PPMIX,0
mtphd,17R0004_MAT_PT,17R0004 Product code,2021-04-22T14:00:00.000Z,"""""","""""",PPMIX,0
mtphd,17R0004_MAT_PT,17R0004 Product code,2021-04-22T15:00:00.000Z,"""""","""""",PPMIX,0
mtphd,17R0004_MAT_PT,17R0004 Product code,2021-04-22T16:00:00.000Z,"""""","""""",PPMIX,0
mtphd,17R0004_MAT_PT,17R0004 Product code,2021-04-22T17:00:00.000Z,"""""","""""",PPMIX,0
mtphd,17R0004_MAT_PT,17R0004 Product code,2021-04-22T18:00:00.000Z,"""""","""""",PPMIX,0
mtphd,17R0004_MAT_PT,17R0004 Product code,2021-04-22T19:00:00.000Z,"""""","""""",PPMIX,0
mtphd,17R0004_MAT_PT,17R0004 Product code,2021-04-22T20:00:00.000Z,"""""","""""",PPMIX,0
mtphd,17R0004_MAT_PT,17R0004 Product code,2021-04-22T21:00:00.000Z,"""""","""""",PPMIX,0
mtphd,17R0004_MAT_PT,17R0004 Product code,2021-04-22T22:00:00.000Z,"""""","""""",PPMIX,0
mtphd,17R0004_NV_PT,17R0004 Net Volume,2021-04-22T01:00:00.000Z,294.0612488,293.8802926,"""""",0
mtphd,17R0004_NV_PT,17R0004 Net Volume,2021-04-22T02:00:00.000Z,294.3989258,294.4847925,"""""",0
mtphd,17R0004_NV_PT,17R0004 Net Volume,2021-04-22T03:00:00.000Z,295.677124,295.3899366,"""""",0
mtphd,17R0004_NV_PT,17R0004 Net Volume,2021-04-22T04:00:00.000Z,295.6578674,295.5401964,"""""",0
mtphd,17R0004_NV_PT,17R0004 Net Volume,2021-04-22T05:00:00.000Z,295.7129822,295.6535143,"""""",0
mtphd,17R0004_NV_PT,17R0004 Net Volume,2021-04-22T06:00:00.000Z,295.9078674,295.7713565,"""""",0
mtphd,17R0004_NV_PT,17R0004 Net Volume,2021-04-22T07:00:00.000Z,295.8829041,295.8637723,"""""",0
mtphd,17R0004_NV_PT,17R0004 Net Volume,2021-04-22T08:00:00.000Z,295.9439087,295.8790148,"""""",0
mtphd,17R0004_NV_PT,17R0004 Net Volume,2021-04-22T09:00:00.000Z,296.1909485,296.0638516,"""""",0
mtphd,17R0004_NV_PT,17R0004 Net Volume,2021-04-22T10:00:00.000Z,295.9369812,296.0772389,"""""",0
mtphd,17R0004_NV_PT,17R0004 Net Volume,2021-04-22T11:00:00.000Z,296.3132629,296.1104003,"""""",0
mtphd,17R0004_NV_PT,17R0004 Net Volume,2021-04-22T12:00:00.000Z,296.7640076,296.4502689,"""""",0
mtphd,17R0004_NV_PT,17R0004 Net Volume,2021-04-22T13:00:00.000Z,296.9664307,296.767341,"""""",0
mtphd,17R0004_NV_PT,17R0004 Net Volume,2021-04-22T14:00:00.000Z,296.9312134,296.9190488,"""""",0
mtphd,17R0004_NV_PT,17R0004 Net Volume,2021-04-22T15:00:00.000Z,296.8280945,296.9820776,"""""",0
mtphd,17R0004_NV_PT,17R0004 Net Volume,2021-04-22T16:00:00.000Z,296.6215515,296.6355218,"""""",0
mtphd,17R0004_NV_PT,17R0004 Net Volume,2021-04-22T17:00:00.000Z,92.19471741,229.601317,"""""",0
mtphd,17R0004_NV_PT,17R0004 Net Volume,2021-04-22T18:00:00.000Z,78.25042725,78.57410254,"""""",0
mtphd,17R0004_NV_PT,17R0004 Net Volume,2021-04-22T19:00:00.000Z,77.97517395,77.87160977,"""""",0
mtphd,17R0004_NV_PT,17R0004 Net Volume,2021-04-22T20:00:00.000Z,77.45836639,77.29237914,"""""",0
mtphd,17R0004_NV_PT,17R0004 Net Volume,2021-04-22T21:00:00.000Z,76.8456955,76.81460131,"""""",0
mtphd,17R0004_NV_PT,17R0004 Net Volume,2021-04-22T22:00:00.000Z,76.34955597,76.34012753,"""""",0
mtphd,17R0005_MAT_PT,17R0005 Product code,2021-04-22T01:00:00.000Z,"""""","""""",PPMIX,0
mtphd,17R0005_MAT_PT,17R0005 Product code,2021-04-22T02:00:00.000Z,"""""","""""",PPMIX,0
mtphd,17R0005_MAT_PT,17R0005 Product code,2021-04-22T03:00:00.000Z,"""""","""""",PPMIX,0
mtphd,17R0005_MAT_PT,17R0005 Product code,2021-04-22T04:00:00.000Z,"""""","""""",PPMIX,0
mtphd,17R0005_MAT_PT,17R0005 Product code,2021-04-22T05:00:00.000Z,"""""","""""",PPMIX,0
mtphd,17R0005_MAT_PT,17R0005 Product code,2021-04-22T06:00:00.000Z,"""""","""""",PPMIX,0
mtphd,17R0005_MAT_PT,17R0005 Product code,2021-04-22T07:00:00.000Z,"""""","""""",PPMIX,0
mtphd,17R0005_MAT_PT,17R0005 Product code,2021-04-22T08:00:00.000Z,"""""","""""",PPMIX,0
mtphd,17R0005_MAT_PT,17R0005 Product code,2021-04-22T09:00:00.000Z,"""""","""""",PPMIX,0
mtphd,17R0005_MAT_PT,17R0005 Product code,2021-04-22T10:00:00.000Z,"""""","""""",PPMIX,0
mtphd,17R0005_MAT_PT,17R0005 Product code,2021-04-22T11:00:00.000Z,"""""","""""",PPMIX,0
mtphd,17R0005_MAT_PT,17R0005 Product code,2021-04-22T12:00:00.000Z,"""""","""""",PPMIX,0
mtphd,17R0005_MAT_PT,17R0005 Product code,2021-04-22T13:00:00.000Z,"""""","""""",PPMIX,0
mtphd,17R0005_MAT_PT,17R0005 Product code,2021-04-22T14:00:00.000Z,"""""","""""",PPMIX,0
mtphd,17R0005_MAT_PT,17R0005 Product code,2021-04-22T15:00:00.000Z,"""""","""""",PPMIX,0
mtphd,17R0005_MAT_PT,17R0005 Product code,2021-04-22T16:00:00.000Z,"""""","""""",PPMIX,0
mtphd,17R0005_MAT_PT,17R0005 Product code,2021-04-22T17:00:00.000Z,"""""","""""",PPMIX,0
mtphd,17R0005_MAT_PT,17R0005 Product code,2021-04-22T18:00:00.000Z,"""""","""""",PPMIX,0
mtphd,17R0005_MAT_PT,17R0005 Product code,2021-04-22T19:00:00.000Z,"""""","""""",PPMIX,0
mtphd,17R0005_MAT_PT,17R0005 Product code,2021-04-22T20:00:00.000Z,"""""","""""",PPMIX,0
mtphd,17R0005_MAT_PT,17R0005 Product code,2021-04-22T21:00:00.000Z,"""""","""""",PPMIX,0
mtphd,17R0005_MAT_PT,17R0005 Product code,2021-04-22T22:00:00.000Z,"""""","""""",PPMIX,0
mtphd,17R0005_NV_PT,17R0005 Net Volume,2021-04-22T01:00:00.000Z,151.0759888,142.1115357,"""""",0
mtphd,17R0005_NV_PT,17R0005 Net Volume,2021-04-22T02:00:00.000Z,174.6385803,164.6835802,"""""",0
mtphd,17R0005_NV_PT,17R0005 Net Volume,2021-04-22T03:00:00.000Z,193.0075836,186.0183183,"""""",0
mtphd,17R0005_NV_PT,17R0005 Net Volume,2021-04-22T04:00:00.000Z,214.3595734,204.9584277,"""""",0
mtphd,17R0005_NV_PT,17R0005 Net Volume,2021-04-22T05:00:00.000Z,234.8981476,225.0925536,"""""",0
mtphd,17R0005_NV_PT,17R0005 Net Volume,2021-04-22T06:00:00.000Z,252.0791931,244.8685333,"""""",0
mtphd,17R0005_NV_PT,17R0005 Net Volume,2021-04-22T07:00:00.000Z,271.5758057,263.6021734,"""""",0
mtphd,17R0005_NV_PT,17R0005 Net Volume,2021-04-22T08:00:00.000Z,291.5909729,282.5683734,"""""",0
mtphd,17R0005_NV_PT,17R0005 Net Volume,2021-04-22T09:00:00.000Z,309.4217834,301.644695,"""""",0
mtphd,17R0005_NV_PT,17R0005 Net Volume,2021-04-22T10:00:00.000Z,331.1930237,321.8365099,"""""",0
mtphd,17R0005_NV_PT,17R0005 Net Volume,2021-04-22T11:00:00.000Z,349.5144043,340.9750907,"""""",0
mtphd,17R0005_NV_PT,17R0005 Net Volume,2021-04-22T12:00:00.000Z,367.4743347,359.7327023,"""""",0
mtphd,17R0005_NV_PT,17R0005 Net Volume,2021-04-22T13:00:00.000Z,389.5804749,380.1096315,"""""",0
mtphd,17R0005_NV_PT,17R0005 Net Volume,2021-04-22T14:00:00.000Z,407.7828674,399.4137664,"""""",0
mtphd,17R0005_NV_PT,17R0005 Net Volume,2021-04-22T15:00:00.000Z,428.6262207,418.9935109,"""""",0
mtphd,17R0005_NV_PT,17R0005 Net Volume,2021-04-22T16:00:00.000Z,443.2490845,438.2216866,"""""",0
mtphd,17R0005_NV_PT,17R0005 Net Volume,2021-04-22T17:00:00.000Z,462.9920044,453.9788628,"""""",0
mtphd,17R0005_NV_PT,17R0005 Net Volume,2021-04-22T18:00:00.000Z,479.9704895,476.1481222,"""""",0
mtphd,17R0005_NV_PT,17R0005 Net Volume,2021-04-22T19:00:00.000Z,506.1231689,496.4023457,"""""",0
mtphd,17R0005_NV_PT,17R0005 Net Volume,2021-04-22T20:00:00.000Z,507.3127441,514.2645684,"""""",0
mtphd,17R0005_NV_PT,17R0005 Net Volume,2021-04-22T21:00:00.000Z,525.9038086,535.1792478,"""""",0
mtphd,17R0005_NV_PT,17R0005 Net Volume,2021-04-22T22:00:00.000Z,551.8317261,554.3596699,"""""",0
mtphd,17R0006_MAT_PT,17R0006 Product code,2021-04-22T01:00:00.000Z,"""""","""""",PROPANE_HD5,0
mtphd,17R0006_MAT_PT,17R0006 Product code,2021-04-22T02:00:00.000Z,"""""","""""",PROPANE_HD5,0
mtphd,17R0006_MAT_PT,17R0006 Product code,2021-04-22T03:00:00.000Z,"""""","""""",PROPANE_HD5,0
mtphd,17R0006_MAT_PT,17R0006 Product code,2021-04-22T04:00:00.000Z,"""""","""""",PROPANE_HD5,0
mtphd,17R0006_MAT_PT,17R0006 Product code,2021-04-22T05:00:00.000Z,"""""","""""",PROPANE_HD5,0
mtphd,17R0006_MAT_PT,17R0006 Product code,2021-04-22T06:00:00.000Z,"""""","""""",PROPANE_HD5,0
mtphd,17R0006_MAT_PT,17R0006 Product code,2021-04-22T07:00:00.000Z,"""""","""""",PROPANE_HD5,0
mtphd,17R0006_MAT_PT,17R0006 Product code,2021-04-22T08:00:00.000Z,"""""","""""",PROPANE_HD5,0
mtphd,17R0006_MAT_PT,17R0006 Product code,2021-04-22T09:00:00.000Z,"""""","""""",PROPANE_HD5,0
mtphd,17R0006_MAT_PT,17R0006 Product code,2021-04-22T10:00:00.000Z,"""""","""""",PROPANE_HD5,0
mtphd,17R0006_MAT_PT,17R0006 Product code,2021-04-22T11:00:00.000Z,"""""","""""",PROPANE_HD5,0
mtphd,17R0006_MAT_PT,17R0006 Product code,2021-04-22T12:00:00.000Z,"""""","""""",PROPANE_HD5,0
mtphd,17R0006_MAT_PT,17R0006 Product code,2021-04-22T13:00:00.000Z,"""""","""""",PROPANE_HD5,0
mtphd,17R0006_MAT_PT,17R0006 Product code,2021-04-22T14:00:00.000Z,"""""","""""",PROPANE_HD5,0
mtphd,17R0006_MAT_PT,17R0006 Product code,2021-04-22T15:00:00.000Z,"""""","""""",PROPANE_HD5,0
mtphd,17R0006_MAT_PT,17R0006 Product code,2021-04-22T16:00:00.000Z,"""""","""""",PROPANE_HD5,0
mtphd,17R0006_MAT_PT,17R0006 Product code,2021-04-22T17:00:00.000Z,"""""","""""",PROPANE_HD5,0
mtphd,17R0006_MAT_PT,17R0006 Product code,2021-04-22T18:00:00.000Z,"""""","""""",PROPANE_HD5,0
mtphd,17R0006_MAT_PT,17R0006 Product code,2021-04-22T19:00:00.000Z,"""""","""""",PROPANE_HD5,0
mtphd,17R0006_MAT_PT,17R0006 Product code,2021-04-22T20:00:00.000Z,"""""","""""",PROPANE_HD5,0
mtphd,17R0006_MAT_PT,17R0006 Product code,2021-04-22T21:00:00.000Z,"""""","""""",PROPANE_HD5,0
mtphd,17R0006_MAT_PT,17R0006 Product code,2021-04-22T22:00:00.000Z,"""""","""""",PROPANE_HD5,0
mtphd,17R0006_NV_PT,17R0006 Net Volume,2021-04-22T01:00:00.000Z,165.3955994,165.320076,"""""",0
mtphd,17R0006_NV_PT,17R0006 Net Volume,2021-04-22T02:00:00.000Z,165.4234009,165.3990163,"""""",0
mtphd,17R0006_NV_PT,17R0006 Net Volume,2021-04-22T03:00:00.000Z,165.5166473,165.5070434,"""""",0
mtphd,17R0006_NV_PT,17R0006 Net Volume,2021-04-22T04:00:00.000Z,197.573822,176.1870391,"""""",0
mtphd,17R0006_NV_PT,17R0006 Net Volume,2021-04-22T05:00:00.000Z,236.0214539,220.7203109,"""""",0
mtphd,17R0006_NV_PT,17R0006 Net Volume,2021-04-22T06:00:00.000Z,287.5895691,267.1057582,"""""",0
mtphd,17R0006_NV_PT,17R0006 Net Volume,2021-04-22T07:00:00.000Z,329.2679443,314.481508,"""""",0
mtphd,17R0006_NV_PT,17R0006 Net Volume,2021-04-22T08:00:00.000Z,384.3325806,361.0665222,"""""",0
mtphd,17R0006_NV_PT,17R0006 Net Volume,2021-04-22T09:00:00.000Z,427.6378479,407.249018,"""""",0
mtphd,17R0006_NV_PT,17R0006 Net Volume,2021-04-22T10:00:00.000Z,474.0754089,451.8124668,"""""",0
mtphd,17R0006_NV_PT,17R0006 Net Volume,2021-04-22T11:00:00.000Z,517.1287842,495.1612457,"""""",0
mtphd,17R0006_NV_PT,17R0006 Net Volume,2021-04-22T12:00:00.000Z,566.6803589,547.8191503,"""""",0
mtphd,17R0006_NV_PT,17R0006 Net Volume,2021-04-22T13:00:00.000Z,611.5014648,591.8391455,"""""",0
mtphd,17R0006_NV_PT,17R0006 Net Volume,2021-04-22T14:00:00.000Z,659.8132935,637.5829406,"""""",0
mtphd,17R0006_NV_PT,17R0006 Net Volume,2021-04-22T15:00:00.000Z,709.746521,688.2128787,"""""",0
mtphd,17R0006_NV_PT,17R0006 Net Volume,2021-04-22T16:00:00.000Z,754.0126953,731.659941,"""""",0
mtphd,17R0006_NV_PT,17R0006 Net Volume,2021-04-22T17:00:00.000Z,787.9141235,773.7334226,"""""",0
mtphd,17R0006_NV_PT,17R0006 Net Volume,2021-04-22T18:00:00.000Z,819.8432617,814.0523884,"""""",0
mtphd,17R0006_NV_PT,17R0006 Net Volume,2021-04-22T19:00:00.000Z,847.3150024,855.0639551,"""""",0
mtphd,17R0006_NV_PT,17R0006 Net Volume,2021-04-22T20:00:00.000Z,879.9125366,899.1707026,"""""",0
mtphd,17R0006_NV_PT,17R0006 Net Volume,2021-04-22T21:00:00.000Z,921.8022461,938.5330766,"""""",0
mtphd,17R0006_NV_PT,17R0006 Net Volume,2021-04-22T22:00:00.000Z,967.3787231,971.8337377,"""""",0
mtphd,17R0007_MAT_PT,17R0007 Product code,2021-04-22T01:00:00.000Z,"""""","""""",PROPANE_HD5,0
mtphd,17R0007_MAT_PT,17R0007 Product code,2021-04-22T02:00:00.000Z,"""""","""""",PROPANE_HD5,0
mtphd,17R0007_MAT_PT,17R0007 Product code,2021-04-22T03:00:00.000Z,"""""","""""",PROPANE_HD5,0
mtphd,17R0007_MAT_PT,17R0007 Product code,2021-04-22T04:00:00.000Z,"""""","""""",PROPANE_HD5,0
mtphd,17R0007_MAT_PT,17R0007 Product code,2021-04-22T05:00:00.000Z,"""""","""""",PROPANE_HD5,0
mtphd,17R0007_MAT_PT,17R0007 Product code,2021-04-22T06:00:00.000Z,"""""","""""",PROPANE_HD5,0
mtphd,17R0007_MAT_PT,17R0007 Product code,2021-04-22T07:00:00.000Z,"""""","""""",PROPANE_HD5,0
mtphd,17R0007_MAT_PT,17R0007 Product code,2021-04-22T08:00:00.000Z,"""""","""""",PROPANE_HD5,0
mtphd,17R0007_MAT_PT,17R0007 Product code,2021-04-22T09:00:00.000Z,"""""","""""",PROPANE_HD5,0
mtphd,17R0007_MAT_PT,17R0007 Product code,2021-04-22T10:00:00.000Z,"""""","""""",PROPANE_HD5,0
mtphd,17R0007_MAT_PT,17R0007 Product code,2021-04-22T11:00:00.000Z,"""""","""""",PROPANE_HD5,0
mtphd,17R0007_MAT_PT,17R0007 Product code,2021-04-22T12:00:00.000Z,"""""","""""",PROPANE_HD5,0
mtphd,17R0007_MAT_PT,17R0007 Product code,2021-04-22T13:00:00.000Z,"""""","""""",PROPANE_HD5,0
mtphd,17R0007_MAT_PT,17R0007 Product code,2021-04-22T14:00:00.000Z,"""""","""""",PROPANE_HD5,0
mtphd,17R0007_MAT_PT,17R0007 Product code,2021-04-22T15:00:00.000Z,"""""","""""",PROPANE_HD5,0
mtphd,17R0007_MAT_PT,17R0007 Product code,2021-04-22T16:00:00.000Z,"""""","""""",PROPANE_HD5,0
mtphd,17R0007_MAT_PT,17R0007 Product code,2021-04-22T17:00:00.000Z,"""""","""""",PROPANE_HD5,0
mtphd,17R0007_MAT_PT,17R0007 Product code,2021-04-22T18:00:00.000Z,"""""","""""",PROPANE_HD5,0
mtphd,17R0007_MAT_PT,17R0007 Product code,2021-04-22T19:00:00.000Z,"""""","""""",PROPANE_HD5,0
mtphd,17R0007_MAT_PT,17R0007 Product code,2021-04-22T20:00:00.000Z,"""""","""""",PROPANE_HD5,0
mtphd,17R0007_MAT_PT,17R0007 Product code,2021-04-22T21:00:00.000Z,"""""","""""",PROPANE_HD5,0
mtphd,17R0007_MAT_PT,17R0007 Product code,2021-04-22T22:00:00.000Z,"""""","""""",PROPANE_HD5,0
mtphd,17R0007_NV_PT,17R0007 Net Volume,2021-04-22T01:00:00.000Z,1099.235474,1077.390033,"""""",0
mtphd,17R0007_NV_PT,17R0007 Net Volume,2021-04-22T02:00:00.000Z,1152.509033,1129.832646,"""""",0
mtphd,17R0007_NV_PT,17R0007 Net Volume,2021-04-22T03:00:00.000Z,1196.566162,1180.240297,"""""",0
mtphd,17R0007_NV_PT,17R0007 Net Volume,2021-04-22T04:00:00.000Z,1224.412598,1220.643484,"""""",0
mtphd,17R0007_NV_PT,17R0007 Net Volume,2021-04-22T05:00:00.000Z,1224.494873,1224.377285,"""""",0
mtphd,17R0007_NV_PT,17R0007 Net Volume,2021-04-22T06:00:00.000Z,1224.394653,1224.352061,"""""",0
mtphd,17R0007_NV_PT,17R0007 Net Volume,2021-04-22T07:00:00.000Z,1223.961792,1224.152195,"""""",0
mtphd,17R0007_NV_PT,17R0007 Net Volume,2021-04-22T08:00:00.000Z,1223.986694,1223.887216,"""""",0
mtphd,17R0007_NV_PT,17R0007 Net Volume,2021-04-22T09:00:00.000Z,1223.621582,1223.833749,"""""",0
mtphd,17R0007_NV_PT,17R0007 Net Volume,2021-04-22T10:00:00.000Z,1223.780762,1223.806498,"""""",0
mtphd,17R0007_NV_PT,17R0007 Net Volume,2021-04-22T11:00:00.000Z,1223.619629,1223.686031,"""""",0
mtphd,17R0007_NV_PT,17R0007 Net Volume,2021-04-22T12:00:00.000Z,1224.856079,1224.262052,"""""",0
mtphd,17R0007_NV_PT,17R0007 Net Volume,2021-04-22T13:00:00.000Z,987.0625,1143.147845,"""""",0
mtphd,17R0007_NV_PT,17R0007 Net Volume,2021-04-22T14:00:00.000Z,690.2410278,795.4947278,"""""",0
mtphd,17R0007_NV_PT,17R0007 Net Volume,2021-04-22T15:00:00.000Z,267.734375,419.5561062,"""""",0
mtphd,17R0007_NV_PT,17R0007 Net Volume,2021-04-22T16:00:00.000Z,267.3257751,267.3285077,"""""",0
mtphd,17R0007_NV_PT,17R0007 Net Volume,2021-04-22T17:00:00.000Z,266.2093506,266.6794857,"""""",0
mtphd,17R0007_NV_PT,17R0007 Net Volume,2021-04-22T18:00:00.000Z,265.6680908,265.8214435,"""""",0
mtphd,17R0007_NV_PT,17R0007 Net Volume,2021-04-22T19:00:00.000Z,265.3451538,265.3474098,"""""",0
mtphd,17R0007_NV_PT,17R0007 Net Volume,2021-04-22T20:00:00.000Z,265.2051086,264.9815283,"""""",0
mtphd,17R0007_NV_PT,17R0007 Net Volume,2021-04-22T21:00:00.000Z,264.7402954,264.5107337,"""""",0
mtphd,17R0007_NV_PT,17R0007 Net Volume,2021-04-22T22:00:00.000Z,264.1795349,264.1626463,"""""",0
mtphd,17R0008_MAT_PT,17R0008 Product code,2021-04-22T01:00:00.000Z,"""""","""""",PROPANE_HD5,0
mtphd,17R0008_MAT_PT,17R0008 Product code,2021-04-22T02:00:00.000Z,"""""","""""",PROPANE_HD5,0
mtphd,17R0008_MAT_PT,17R0008 Product code,2021-04-22T03:00:00.000Z,"""""","""""",PROPANE_HD5,0
mtphd,17R0008_MAT_PT,17R0008 Product code,2021-04-22T04:00:00.000Z,"""""","""""",PROPANE_HD5,0
mtphd,17R0008_MAT_PT,17R0008 Product code,2021-04-22T05:00:00.000Z,"""""","""""",PROPANE_HD5,0
mtphd,17R0008_MAT_PT,17R0008 Product code,2021-04-22T06:00:00.000Z,"""""","""""",PROPANE_HD5,0
mtphd,17R0008_MAT_PT,17R0008 Product code,2021-04-22T07:00:00.000Z,"""""","""""",PROPANE_HD5,0
mtphd,17R0008_MAT_PT,17R0008 Product code,2021-04-22T08:00:00.000Z,"""""","""""",PROPANE_HD5,0
mtphd,17R0008_MAT_PT,17R0008 Product code,2021-04-22T09:00:00.000Z,"""""","""""",PROPANE_HD5,0
mtphd,17R0008_MAT_PT,17R0008 Product code,2021-04-22T10:00:00.000Z,"""""","""""",PROPANE_HD5,0
mtphd,17R0008_MAT_PT,17R0008 Product code,2021-04-22T11:00:00.000Z,"""""","""""",PROPANE_HD5,0
mtphd,17R0008_MAT_PT,17R0008 Product code,2021-04-22T12:00:00.000Z,"""""","""""",PROPANE_HD5,0
mtphd,17R0008_MAT_PT,17R0008 Product code,2021-04-22T13:00:00.000Z,"""""","""""",PROPANE_HD5,0
mtphd,17R0008_MAT_PT,17R0008 Product code,2021-04-22T14:00:00.000Z,"""""","""""",PROPANE_HD5,0
mtphd,17R0008_MAT_PT,17R0008 Product code,2021-04-22T15:00:00.000Z,"""""","""""",PROPANE_HD5,0
