site,tag,alias,datetime,value,avgvalue,strvalue,quality
srphd,03TK019.VOLN,Tank 019 Volume,2021-04-16T00:00:00.000Z,1270.745728,1270.745728,"""""",0
srphd,03TK019.VOLN,Tank 019 Volume,2021-04-17T00:00:00.000Z,1270.745728,1270.745728,"""""",0
srphd,03TK020.VOLN,Tank 020 Volume,2021-04-16T00:00:00.000Z,2483.072021,2483.072021,"""""",0
srphd,03TK020.VOLN,Tank 020 Volume,2021-04-17T00:00:00.000Z,2528.343262,2505.191487,"""""",0
srphd,03TK021.VOLN,Tank 021 Volume,2021-04-16T00:00:00.000Z,11916.7207,11916.7207,"""""",0
srphd,03TK021.VOLN,Tank 021 Volume,2021-04-17T00:00:00.000Z,11914.44629,11911.53685,"""""",0
srphd,03TK022.VOLN,Tank 022 Volume,2021-04-16T00:00:00.000Z,2626.033691,2626.033691,"""""",0
srphd,03TK022.VOLN,Tank 022 Volume,2021-04-17T00:00:00.000Z,2626.541504,2626.615914,"""""",0
srphd,03TK023.VOLN,Tank 023 Volume,2021-04-16T00:00:00.000Z,7303.450684,7303.450684,"""""",0
srphd,03TK023.VOLN,Tank 023 Volume,2021-04-17T00:00:00.000Z,4093.0896,4663.869319,"""""",0
srphd,03TK025.VOLN,Tank 025 Volume,2021-04-16T00:00:00.000Z,459.8988953,459.8988953,"""""",0
srphd,03TK025.VOLN,Tank 025 Volume,2021-04-17T00:00:00.000Z,505.9549866,480.256617,"""""",0
srphd,03TK027.VOLN,Tank 027 Volume,2021-04-16T00:00:00.000Z,945.4212646,945.4212646,"""""",0
srphd,03TK027.VOLN,Tank 027 Volume,2021-04-17T00:00:00.000Z,945.4212646,945.4212646,"""""",0
srphd,03TK028.VOLN,Tank 028 Volume,2021-04-16T00:00:00.000Z,1040.924927,1040.924927,"""""",0
srphd,03TK028.VOLN,Tank 028 Volume,2021-04-17T00:00:00.000Z,971.5362549,1005.922339,"""""",0
srphd,03TK029.VOLN,Tank 029 Volume,2021-04-16T00:00:00.000Z,945.4197998,945.4197998,"""""",0
srphd,03TK029.VOLN,Tank 029 Volume,2021-04-17T00:00:00.000Z,944.3959351,944.8623266,"""""",0
srphd,03TK031.VOLN,Tank 031 Volume,2021-04-16T00:00:00.000Z,88.30146027,88.30146027,"""""",0
srphd,03TK031.VOLN,Tank 031 Volume,2021-04-17T00:00:00.000Z,153.4004364,121.031092,"""""",0
srphd,03TK032.VOLN,Tank 032 Volume,2021-04-16T00:00:00.000Z,186.2094727,186.2094727,"""""",0
srphd,03TK032.VOLN,Tank 032 Volume,2021-04-17T00:00:00.000Z,113.8212433,150.0279915,"""""",0
srphd,03TK033.VOLN,Tank 033 Volume,2021-04-16T00:00:00.000Z,10117.25391,10117.25391,"""""",0
srphd,03TK033.VOLN,Tank 033 Volume,2021-04-17T00:00:00.000Z,3732.708008,8072.418629,"""""",0
srphd,03TK034.VOLN,Tank 034 Volume,2021-04-16T00:00:00.000Z,2130.793945,2130.793945,"""""",0
srphd,03TK034.VOLN,Tank 034 Volume,2021-04-17T00:00:00.000Z,999.4758911,1408.200192,"""""",0
srphd,03TK038.VOLN,Tank 038 Volume,2021-04-16T00:00:00.000Z,1929.958496,1929.958496,"""""",0
srphd,03TK038.VOLN,Tank 038 Volume,2021-04-17T00:00:00.000Z,1928.157471,1928.977596,"""""",0
srphd,03TK039.VOLN,Tank 039 Volume,2021-04-16T00:00:00.000Z,-5951.353516,-5951.353516,"""""",0
srphd,03TK039.VOLN,Tank 039 Volume,2021-04-17T00:00:00.000Z,-5951.353516,-5951.353516,"""""",0
srphd,03TK040.VOLN,Tank 040 Volume,2021-04-16T00:00:00.000Z,823.8811646,823.8811646,"""""",0
srphd,03TK040.VOLN,Tank 040 Volume,2021-04-17T00:00:00.000Z,820.7437744,822.4180676,"""""",0
srphd,03TK041.VOLN,Tank 041 Volume,2021-04-16T00:00:00.000Z,11195.2168,11195.2168,"""""",0
srphd,03TK041.VOLN,Tank 041 Volume,2021-04-17T00:00:00.000Z,11192.40234,11193.35653,"""""",0
srphd,03TK042.VOLN,Tank 042 Volume,2021-04-16T00:00:00.000Z,5629.938477,5629.938477,"""""",0
srphd,03TK042.VOLN,Tank 042 Volume,2021-04-17T00:00:00.000Z,5629.241699,5627.83617,"""""",0
srphd,03TK043.VOLN,Tank 043 Volume,2021-04-16T00:00:00.000Z,1679.005859,1679.005859,"""""",0
srphd,03TK043.VOLN,Tank 043 Volume,2021-04-17T00:00:00.000Z,2044.030029,1861.345856,"""""",0
srphd,03TK044.VOLN,Tank 044 Volume,2021-04-16T00:00:00.000Z,7289.61084,7289.61084,"""""",0
srphd,03TK044.VOLN,Tank 044 Volume,2021-04-17T00:00:00.000Z,7205.434082,7207.982002,"""""",0
srphd,03TK049.VOLN,Tank 049 Volume,2021-04-16T00:00:00.000Z,6660.77002,6660.77002,"""""",0
srphd,03TK049.VOLN,Tank 049 Volume,2021-04-17T00:00:00.000Z,7264.878906,6968.371867,"""""",0
srphd,03TK050.VOLN,Tank 050 Volume,2021-04-16T00:00:00.000Z,11634.13281,11634.13281,"""""",0
srphd,03TK050.VOLN,Tank 050 Volume,2021-04-17T00:00:00.000Z,11642.09375,11641.26128,"""""",0
srphd,03TK051.VOLN,Tank 051 Volume,2021-04-16T00:00:00.000Z,5305.462402,5305.462402,"""""",0
srphd,03TK051.VOLN,Tank 051 Volume,2021-04-17T00:00:00.000Z,5896.340332,5927.942143,"""""",0
srphd,03TK054.VOLN,Tank 054 Volume,2021-04-16T00:00:00.000Z,232.7422638,232.7422638,"""""",0
srphd,03TK054.VOLN,Tank 054 Volume,2021-04-17T00:00:00.000Z,224.5906372,231.9299845,"""""",0
srphd,03TK055.VOLN,Tank 055 Volume,2021-04-16T00:00:00.000Z,2423.125977,2423.125977,"""""",0
srphd,03TK055.VOLN,Tank 055 Volume,2021-04-17T00:00:00.000Z,2418.904785,2422.014234,"""""",0
srphd,03TK058.VOLN,Tank 058 Volume,2021-04-16T00:00:00.000Z,2110.609375,2110.609375,"""""",0
srphd,03TK058.VOLN,Tank 058 Volume,2021-04-17T00:00:00.000Z,6548.669434,3288.325722,"""""",0
srphd,03TK070.VOLN,Tank 070 Volume,2021-04-16T00:00:00.000Z,13690.16406,13690.16406,"""""",0
srphd,03TK070.VOLN,Tank 070 Volume,2021-04-17T00:00:00.000Z,13438.45898,13562.62163,"""""",0
srphd,03TK071.VOLN,Tank 071 Volume,2021-04-16T00:00:00.000Z,7499.899902,7499.899902,"""""",0
srphd,03TK071.VOLN,Tank 071 Volume,2021-04-17T00:00:00.000Z,7434.168457,7464.073064,"""""",0
srphd,03TK072.VOLN,Tank 072 Volume,2021-04-16T00:00:00.000Z,4990.246582,4990.246582,"""""",0
srphd,03TK072.VOLN,Tank 072 Volume,2021-04-17T00:00:00.000Z,8838.253906,6022.063826,"""""",0
srphd,03TK073.VOLN,Tank 073 Volume,2021-04-16T00:00:00.000Z,15465.2627,15465.2627,"""""",0
srphd,03TK073.VOLN,Tank 073 Volume,2021-04-17T00:00:00.000Z,12941.02734,15101.46261,"""""",0
srphd,03TK074.VOLN,Tank 074 Volume,2021-04-16T00:00:00.000Z,13256.41211,13256.41211,"""""",0
srphd,03TK074.VOLN,Tank 074 Volume,2021-04-17T00:00:00.000Z,14263.31543,14141.40073,"""""",0
srphd,03TK075.VOLN,Tank 075 Volume,2021-04-16T00:00:00.000Z,10204.08789,10204.08789,"""""",0
srphd,03TK075.VOLN,Tank 075 Volume,2021-04-17T00:00:00.000Z,22026.3457,14341.51602,"""""",0
srphd,03TK076.VOLN,Tank 076 Volume,2021-04-16T00:00:00.000Z,7044.834473,7044.834473,"""""",0
srphd,03TK076.VOLN,Tank 076 Volume,2021-04-17T00:00:00.000Z,13423.57324,7754.505504,"""""",0
srphd,03TK078.VOLN,Tank 078 Volume,2021-04-16T00:00:00.000Z,10608.96777,10608.96777,"""""",0
srphd,03TK078.VOLN,Tank 078 Volume,2021-04-17T00:00:00.000Z,10629.69043,10577.07957,"""""",0
srphd,03TK079.VOLN,Tank 079 Volume,2021-04-16T00:00:00.000Z,19234.32227,19234.32227,"""""",0
srphd,03TK079.VOLN,Tank 079 Volume,2021-04-17T00:00:00.000Z,17329.35156,18265.67232,"""""",0
srphd,03TK080.VOLN,Tank 080 Volume,2021-04-16T00:00:00.000Z,10079.08594,10079.08594,"""""",0
srphd,03TK080.VOLN,Tank 080 Volume,2021-04-17T00:00:00.000Z,6670.447266,9206.930934,"""""",0
srphd,03TK082.VOLN,Tank 082 Volume,2021-04-16T00:00:00.000Z,1218.729248,1218.729248,"""""",0
srphd,03TK082.VOLN,Tank 082 Volume,2021-04-17T00:00:00.000Z,6594.92041,3619.47073,"""""",0
srphd,03TK086.VOLN,Tank 086 Volume,2021-04-16T00:00:00.000Z,20858.26563,20858.26563,"""""",0
