site,tag,alias,datetime,value,avgvalue,strvalue,quality
edphd,TK112.MATERIAL,Tank 112 Product code,2021-04-22T03:00:00.000Z,"""""","""""",MAINT,0
edphd,TK112.MATERIAL,Tank 112 Product code,2021-04-22T04:00:00.000Z,"""""","""""",MAINT,0
edphd,TK112.MATERIAL,Tank 112 Product code,2021-04-22T05:00:00.000Z,"""""","""""",MAINT,0
edphd,TK112.MATERIAL,Tank 112 Product code,2021-04-22T06:00:00.000Z,"""""","""""",MAINT,0
edphd,TK112.MATERIAL,Tank 112 Product code,2021-04-22T07:00:00.000Z,"""""","""""",MAINT,0
edphd,TK112.MATERIAL,Tank 112 Product code,2021-04-22T08:00:00.000Z,"""""","""""",MAINT,0
edphd,TK112.MATERIAL,Tank 112 Product code,2021-04-22T09:00:00.000Z,"""""","""""",MAINT,0
edphd,TK112.MATERIAL,Tank 112 Product code,2021-04-22T10:00:00.000Z,"""""","""""",MAINT,0
edphd,TK112.MATERIAL,Tank 112 Product code,2021-04-22T11:00:00.000Z,"""""","""""",MAINT,0
edphd,TK112.MATERIAL,Tank 112 Product code,2021-04-22T12:00:00.000Z,"""""","""""",MAINT,0
edphd,TK112.MATERIAL,Tank 112 Product code,2021-04-22T13:00:00.000Z,"""""","""""",MAINT,0
edphd,TK112.MATERIAL,Tank 112 Product code,2021-04-22T14:00:00.000Z,"""""","""""",MAINT,0
edphd,TK112.MATERIAL,Tank 112 Product code,2021-04-22T15:00:00.000Z,"""""","""""",MAINT,0
edphd,TK112.MATERIAL,Tank 112 Product code,2021-04-22T16:00:00.000Z,"""""","""""",MAINT,0
edphd,TK112.MATERIAL,Tank 112 Product code,2021-04-22T17:00:00.000Z,"""""","""""",MAINT,0
edphd,TK112.MATERIAL,Tank 112 Product code,2021-04-22T18:00:00.000Z,"""""","""""",MAINT,0
edphd,TK112.MATERIAL,Tank 112 Product code,2021-04-22T19:00:00.000Z,"""""","""""",MAINT,0
edphd,TK112.MATERIAL,Tank 112 Product code,2021-04-22T20:00:00.000Z,"""""","""""",MAINT,0
edphd,TK112.MATERIAL,Tank 112 Product code,2021-04-22T21:00:00.000Z,"""""","""""",MAINT,0
edphd,TK112.MATERIAL,Tank 112 Product code,2021-04-22T22:00:00.000Z,"""""","""""",MAINT,0
edphd,TK112.MATERIAL,Tank 112 Product code,2021-04-22T23:00:00.000Z,"""""","""""",MAINT,0
edphd,TK112.MATERIAL,Tank 112 Product code,2021-04-23T00:00:00.000Z,"""""","""""",MAINT,0
edphd,TK112.VOLUME,Tank 112 Volume,2021-04-22T00:00:00.000Z,2349.088135,2349.088135,"""""",0
edphd,TK112.VOLUME,Tank 112 Volume,2021-04-22T01:00:00.000Z,2349.088135,2349.088135,"""""",0
edphd,TK112.VOLUME,Tank 112 Volume,2021-04-22T02:00:00.000Z,2349.088135,2349.088135,"""""",0
edphd,TK112.VOLUME,Tank 112 Volume,2021-04-22T03:00:00.000Z,2349.088135,2349.088135,"""""",0
edphd,TK112.VOLUME,Tank 112 Volume,2021-04-22T04:00:00.000Z,2349.088135,2349.088135,"""""",0
edphd,TK112.VOLUME,Tank 112 Volume,2021-04-22T05:00:00.000Z,2349.088135,2349.088135,"""""",0
edphd,TK112.VOLUME,Tank 112 Volume,2021-04-22T06:00:00.000Z,2349.088135,2349.088135,"""""",0
edphd,TK112.VOLUME,Tank 112 Volume,2021-04-22T07:00:00.000Z,2349.088135,2349.088135,"""""",0
edphd,TK112.VOLUME,Tank 112 Volume,2021-04-22T08:00:00.000Z,2349.088135,2349.088135,"""""",0
edphd,TK112.VOLUME,Tank 112 Volume,2021-04-22T09:00:00.000Z,2349.088135,2349.088135,"""""",0
edphd,TK112.VOLUME,Tank 112 Volume,2021-04-22T10:00:00.000Z,2349.088135,2349.088135,"""""",0
edphd,TK112.VOLUME,Tank 112 Volume,2021-04-22T11:00:00.000Z,2349.088135,2349.088135,"""""",0
edphd,TK112.VOLUME,Tank 112 Volume,2021-04-22T12:00:00.000Z,2349.088135,2349.088135,"""""",0
edphd,TK112.VOLUME,Tank 112 Volume,2021-04-22T13:00:00.000Z,2349.088135,2349.088135,"""""",0
edphd,TK112.VOLUME,Tank 112 Volume,2021-04-22T14:00:00.000Z,2349.088135,2349.088135,"""""",0
edphd,TK112.VOLUME,Tank 112 Volume,2021-04-22T15:00:00.000Z,2349.088135,2349.088135,"""""",0
edphd,TK112.VOLUME,Tank 112 Volume,2021-04-22T16:00:00.000Z,2349.088135,2349.088135,"""""",0
edphd,TK112.VOLUME,Tank 112 Volume,2021-04-22T17:00:00.000Z,2349.088135,2349.088135,"""""",0
edphd,TK112.VOLUME,Tank 112 Volume,2021-04-22T18:00:00.000Z,2349.088135,2349.088135,"""""",0
edphd,TK112.VOLUME,Tank 112 Volume,2021-04-22T19:00:00.000Z,2349.088135,2349.088135,"""""",0
edphd,TK112.VOLUME,Tank 112 Volume,2021-04-22T20:00:00.000Z,2349.088135,2349.088135,"""""",0
edphd,TK112.VOLUME,Tank 112 Volume,2021-04-22T21:00:00.000Z,2349.088135,2349.088135,"""""",0
edphd,TK112.VOLUME,Tank 112 Volume,2021-04-22T22:00:00.000Z,2349.088135,2349.088135,"""""",0
edphd,TK112.VOLUME,Tank 112 Volume,2021-04-22T23:00:00.000Z,2349.088135,2349.088135,"""""",0
edphd,TK112.VOLUME,Tank 112 Volume,2021-04-23T00:00:00.000Z,2349.088135,2349.088135,"""""",0
edphd,TK113.MATERIAL,Tank 113 Product code,2021-04-22T00:00:00.000Z,"""""","""""",FCCF,0
edphd,TK113.MATERIAL,Tank 113 Product code,2021-04-22T01:00:00.000Z,"""""","""""",FCCF,0
edphd,TK113.MATERIAL,Tank 113 Product code,2021-04-22T02:00:00.000Z,"""""","""""",FCCF,0
edphd,TK113.MATERIAL,Tank 113 Product code,2021-04-22T03:00:00.000Z,"""""","""""",FCCF,0
edphd,TK113.MATERIAL,Tank 113 Product code,2021-04-22T04:00:00.000Z,"""""","""""",FCCF,0
edphd,TK113.MATERIAL,Tank 113 Product code,2021-04-22T05:00:00.000Z,"""""","""""",FCCF,0
edphd,TK113.MATERIAL,Tank 113 Product code,2021-04-22T06:00:00.000Z,"""""","""""",FCCF,0
edphd,TK113.MATERIAL,Tank 113 Product code,2021-04-22T07:00:00.000Z,"""""","""""",FCCF,0
edphd,TK113.MATERIAL,Tank 113 Product code,2021-04-22T08:00:00.000Z,"""""","""""",FCCF,0
edphd,TK113.MATERIAL,Tank 113 Product code,2021-04-22T09:00:00.000Z,"""""","""""",FCCF,0
edphd,TK113.MATERIAL,Tank 113 Product code,2021-04-22T10:00:00.000Z,"""""","""""",FCCF,0
edphd,TK113.MATERIAL,Tank 113 Product code,2021-04-22T11:00:00.000Z,"""""","""""",FCCF,0
edphd,TK113.MATERIAL,Tank 113 Product code,2021-04-22T12:00:00.000Z,"""""","""""",FCCF,0
edphd,TK113.MATERIAL,Tank 113 Product code,2021-04-22T13:00:00.000Z,"""""","""""",FCCF,0
edphd,TK113.MATERIAL,Tank 113 Product code,2021-04-22T14:00:00.000Z,"""""","""""",FCCF,0
edphd,TK113.MATERIAL,Tank 113 Product code,2021-04-22T15:00:00.000Z,"""""","""""",FCCF,0
edphd,TK113.MATERIAL,Tank 113 Product code,2021-04-22T16:00:00.000Z,"""""","""""",FCCF,0
edphd,TK113.MATERIAL,Tank 113 Product code,2021-04-22T17:00:00.000Z,"""""","""""",FCCF,0
edphd,TK113.MATERIAL,Tank 113 Product code,2021-04-22T18:00:00.000Z,"""""","""""",FCCF,0
edphd,TK113.MATERIAL,Tank 113 Product code,2021-04-22T19:00:00.000Z,"""""","""""",FCCF,0
edphd,TK113.MATERIAL,Tank 113 Product code,2021-04-22T20:00:00.000Z,"""""","""""",FCCF,0
edphd,TK113.MATERIAL,Tank 113 Product code,2021-04-22T21:00:00.000Z,"""""","""""",FCCF,0
edphd,TK113.MATERIAL,Tank 113 Product code,2021-04-22T22:00:00.000Z,"""""","""""",FCCF,0
edphd,TK113.MATERIAL,Tank 113 Product code,2021-04-22T23:00:00.000Z,"""""","""""",FCCF,0
edphd,TK113.MATERIAL,Tank 113 Product code,2021-04-23T00:00:00.000Z,"""""","""""",FCCF,0
edphd,TK113.VOLUME,Tank 113 Volume,2021-04-22T00:00:00.000Z,57060.89063,57060.89063,"""""",0
edphd,TK113.VOLUME,Tank 113 Volume,2021-04-22T01:00:00.000Z,57036.62891,57035.66341,"""""",0
edphd,TK113.VOLUME,Tank 113 Volume,2021-04-22T02:00:00.000Z,56936.27734,56974.30957,"""""",0
edphd,TK113.VOLUME,Tank 113 Volume,2021-04-22T03:00:00.000Z,56869.02734,56899.54753,"""""",0
edphd,TK113.VOLUME,Tank 113 Volume,2021-04-22T04:00:00.000Z,56800.58203,56832.514,"""""",0
edphd,TK113.VOLUME,Tank 113 Volume,2021-04-22T05:00:00.000Z,56757.85547,56765.61947,"""""",0
edphd,TK113.VOLUME,Tank 113 Volume,2021-04-22T06:00:00.000Z,56690.25,56699.35026,"""""",0
edphd,TK113.VOLUME,Tank 113 Volume,2021-04-22T07:00:00.000Z,56615.125,56634.84017,"""""",0
edphd,TK113.VOLUME,Tank 113 Volume,2021-04-22T08:00:00.000Z,56540.60938,56570.0179,"""""",0
edphd,TK113.VOLUME,Tank 113 Volume,2021-04-22T09:00:00.000Z,56487.57813,56504.65072,"""""",0
edphd,TK113.VOLUME,Tank 113 Volume,2021-04-22T10:00:00.000Z,56420.45703,56443.64518,"""""",0
edphd,TK113.VOLUME,Tank 113 Volume,2021-04-22T11:00:00.000Z,56378.29297,56397.95345,"""""",0
edphd,TK113.VOLUME,Tank 113 Volume,2021-04-22T12:00:00.000Z,56348.15234,56354.28971,"""""",0
edphd,TK113.VOLUME,Tank 113 Volume,2021-04-22T13:00:00.000Z,56299.03516,56310.96484,"""""",0
edphd,TK113.VOLUME,Tank 113 Volume,2021-04-22T14:00:00.000Z,56246.86328,56268.18262,"""""",0
edphd,TK113.VOLUME,Tank 113 Volume,2021-04-22T15:00:00.000Z,56205.08594,56223.62793,"""""",0
edphd,TK113.VOLUME,Tank 113 Volume,2021-04-22T16:00:00.000Z,56176.76172,56187.44954,"""""",0
edphd,TK113.VOLUME,Tank 113 Volume,2021-04-22T17:00:00.000Z,56152.69141,56162.15299,"""""",0
edphd,TK113.VOLUME,Tank 113 Volume,2021-04-22T18:00:00.000Z,56133.76172,56135.42057,"""""",0
edphd,TK113.VOLUME,Tank 113 Volume,2021-04-22T19:00:00.000Z,56100.24609,56108.2041,"""""",0
edphd,TK113.VOLUME,Tank 113 Volume,2021-04-22T20:00:00.000Z,56058.54297,56073.75065,"""""",0
edphd,TK113.VOLUME,Tank 113 Volume,2021-04-22T21:00:00.000Z,56039.66797,56042.94954,"""""",0
edphd,TK113.VOLUME,Tank 113 Volume,2021-04-22T22:00:00.000Z,56011.71484,56017.08561,"""""",0
edphd,TK113.VOLUME,Tank 113 Volume,2021-04-22T23:00:00.000Z,55989.75781,55986.67383,"""""",0
edphd,TK113.VOLUME,Tank 113 Volume,2021-04-23T00:00:00.000Z,55935.15234,55943.56357,"""""",0
edphd,TK114.MATERIAL,Tank 114 Product code,2021-04-22T00:00:00.000Z,"""""","""""",RSLOP,0
edphd,TK114.MATERIAL,Tank 114 Product code,2021-04-22T01:00:00.000Z,"""""","""""",RSLOP,0
edphd,TK114.MATERIAL,Tank 114 Product code,2021-04-22T02:00:00.000Z,"""""","""""",RSLOP,0
edphd,TK114.MATERIAL,Tank 114 Product code,2021-04-22T03:00:00.000Z,"""""","""""",RSLOP,0
edphd,TK114.MATERIAL,Tank 114 Product code,2021-04-22T04:00:00.000Z,"""""","""""",RSLOP,0
edphd,TK114.MATERIAL,Tank 114 Product code,2021-04-22T05:00:00.000Z,"""""","""""",RSLOP,0
edphd,TK114.MATERIAL,Tank 114 Product code,2021-04-22T06:00:00.000Z,"""""","""""",RSLOP,0
edphd,TK114.MATERIAL,Tank 114 Product code,2021-04-22T07:00:00.000Z,"""""","""""",RSLOP,0
edphd,TK114.MATERIAL,Tank 114 Product code,2021-04-22T08:00:00.000Z,"""""","""""",RSLOP,0
edphd,TK114.MATERIAL,Tank 114 Product code,2021-04-22T09:00:00.000Z,"""""","""""",RSLOP,0
edphd,TK114.MATERIAL,Tank 114 Product code,2021-04-22T10:00:00.000Z,"""""","""""",RSLOP,0
edphd,TK114.MATERIAL,Tank 114 Product code,2021-04-22T11:00:00.000Z,"""""","""""",RSLOP,0
edphd,TK114.MATERIAL,Tank 114 Product code,2021-04-22T12:00:00.000Z,"""""","""""",RSLOP,0
edphd,TK114.MATERIAL,Tank 114 Product code,2021-04-22T13:00:00.000Z,"""""","""""",RSLOP,0
edphd,TK114.MATERIAL,Tank 114 Product code,2021-04-22T14:00:00.000Z,"""""","""""",RSLOP,0
edphd,TK114.MATERIAL,Tank 114 Product code,2021-04-22T15:00:00.000Z,"""""","""""",RSLOP,0
edphd,TK114.MATERIAL,Tank 114 Product code,2021-04-22T16:00:00.000Z,"""""","""""",RSLOP,0
edphd,TK114.MATERIAL,Tank 114 Product code,2021-04-22T17:00:00.000Z,"""""","""""",RSLOP,0
edphd,TK114.MATERIAL,Tank 114 Product code,2021-04-22T18:00:00.000Z,"""""","""""",RSLOP,0
edphd,TK114.MATERIAL,Tank 114 Product code,2021-04-22T19:00:00.000Z,"""""","""""",RSLOP,0
edphd,TK114.MATERIAL,Tank 114 Product code,2021-04-22T20:00:00.000Z,"""""","""""",RSLOP,0
edphd,TK114.MATERIAL,Tank 114 Product code,2021-04-22T21:00:00.000Z,"""""","""""",RSLOP,0
edphd,TK114.MATERIAL,Tank 114 Product code,2021-04-22T22:00:00.000Z,"""""","""""",RSLOP,0
edphd,TK114.MATERIAL,Tank 114 Product code,2021-04-22T23:00:00.000Z,"""""","""""",RSLOP,0
edphd,TK114.MATERIAL,Tank 114 Product code,2021-04-23T00:00:00.000Z,"""""","""""",RSLOP,0
edphd,TK114.VOLUME,Tank 114 Volume,2021-04-22T00:00:00.000Z,72565.94531,72565.94531,"""""",0
edphd,TK114.VOLUME,Tank 114 Volume,2021-04-22T01:00:00.000Z,72676.4375,72674.13346,"""""",0
edphd,TK114.VOLUME,Tank 114 Volume,2021-04-22T02:00:00.000Z,72952.64063,72895.09831,"""""",0
edphd,TK114.VOLUME,Tank 114 Volume,2021-04-22T03:00:00.000Z,73201.22656,73118.36458,"""""",0
edphd,TK114.VOLUME,Tank 114 Volume,2021-04-22T04:00:00.000Z,73422.19531,73332.42708,"""""",0
edphd,TK114.VOLUME,Tank 114 Volume,2021-04-22T05:00:00.000Z,73560.30469,73539.58073,"""""",0
edphd,TK114.VOLUME,Tank 114 Volume,2021-04-22T06:00:00.000Z,73808.875,73746.73438,"""""",0
edphd,TK114.VOLUME,Tank 114 Volume,2021-04-22T07:00:00.000Z,74002.22656,73942.38281,"""""",0
edphd,TK114.VOLUME,Tank 114 Volume,2021-04-22T08:00:00.000Z,74250.8125,74158.74414,"""""",0
edphd,TK114.VOLUME,Tank 114 Volume,2021-04-22T09:00:00.000Z,74361.29688,74322.16341,"""""",0
edphd,TK114.VOLUME,Tank 114 Volume,2021-04-22T10:00:00.000Z,74416.53906,74407.33008,"""""",0
edphd,TK114.VOLUME,Tank 114 Volume,2021-04-22T11:00:00.000Z,74444.15625,74444.15625,"""""",0
edphd,TK114.VOLUME,Tank 114 Volume,2021-04-22T12:00:00.000Z,74471.78125,74467.17708,"""""",0
edphd,TK114.VOLUME,Tank 114 Volume,2021-04-22T13:00:00.000Z,74499.39844,74499.39909,"""""",0
edphd,TK114.VOLUME,Tank 114 Volume,2021-04-22T14:00:00.000Z,74527.02344,74515.51302,"""""",0
edphd,TK114.VOLUME,Tank 114 Volume,2021-04-22T15:00:00.000Z,74527.02344,74529.32487,"""""",0
edphd,TK114.VOLUME,Tank 114 Volume,2021-04-22T16:00:00.000Z,74554.64063,74556.94206,"""""",0
edphd,TK114.VOLUME,Tank 114 Volume,2021-04-22T17:00:00.000Z,74582.25781,74577.65495,"""""",0
edphd,TK114.VOLUME,Tank 114 Volume,2021-04-22T18:00:00.000Z,74609.875,74596.06641,"""""",0
edphd,TK114.VOLUME,Tank 114 Volume,2021-04-22T19:00:00.000Z,74609.875,74609.875,"""""",0
edphd,TK114.VOLUME,Tank 114 Volume,2021-04-22T20:00:00.000Z,74637.5,74616.78125,"""""",0
edphd,TK114.VOLUME,Tank 114 Volume,2021-04-22T21:00:00.000Z,74637.5,74637.5,"""""",0
edphd,TK114.VOLUME,Tank 114 Volume,2021-04-22T22:00:00.000Z,74665.11719,74667.41992,"""""",0
edphd,TK114.VOLUME,Tank 114 Volume,2021-04-22T23:00:00.000Z,74692.74219,74706.55469,"""""",0
edphd,TK114.VOLUME,Tank 114 Volume,2021-04-23T00:00:00.000Z,74747.98438,74742.96307,"""""",0
edphd,TK116.MATERIAL,Tank 116 Product code,2021-04-22T00:00:00.000Z,"""""","""""",SYNC,0
edphd,TK116.MATERIAL,Tank 116 Product code,2021-04-22T01:00:00.000Z,"""""","""""",SYNC,0
edphd,TK116.MATERIAL,Tank 116 Product code,2021-04-22T02:00:00.000Z,"""""","""""",SYNC,0
edphd,TK116.MATERIAL,Tank 116 Product code,2021-04-22T03:00:00.000Z,"""""","""""",SYNC,0
edphd,TK116.MATERIAL,Tank 116 Product code,2021-04-22T04:00:00.000Z,"""""","""""",SYNC,0
edphd,TK116.MATERIAL,Tank 116 Product code,2021-04-22T05:00:00.000Z,"""""","""""",SYNC,0
edphd,TK116.MATERIAL,Tank 116 Product code,2021-04-22T06:00:00.000Z,"""""","""""",SYNC,0
edphd,TK116.MATERIAL,Tank 116 Product code,2021-04-22T07:00:00.000Z,"""""","""""",SYNC,0
edphd,TK116.MATERIAL,Tank 116 Product code,2021-04-22T08:00:00.000Z,"""""","""""",SYNC,0
edphd,TK116.MATERIAL,Tank 116 Product code,2021-04-22T09:00:00.000Z,"""""","""""",SYNC,0
edphd,TK116.MATERIAL,Tank 116 Product code,2021-04-22T10:00:00.000Z,"""""","""""",SYNC,0
edphd,TK116.MATERIAL,Tank 116 Product code,2021-04-22T11:00:00.000Z,"""""","""""",SYNC,0
edphd,TK116.MATERIAL,Tank 116 Product code,2021-04-22T12:00:00.000Z,"""""","""""",SYNC,0
edphd,TK116.MATERIAL,Tank 116 Product code,2021-04-22T13:00:00.000Z,"""""","""""",SYNC,0
edphd,TK116.MATERIAL,Tank 116 Product code,2021-04-22T14:00:00.000Z,"""""","""""",SYNC,0
edphd,TK116.MATERIAL,Tank 116 Product code,2021-04-22T15:00:00.000Z,"""""","""""",SYNC,0
edphd,TK116.MATERIAL,Tank 116 Product code,2021-04-22T16:00:00.000Z,"""""","""""",SYNC,0
edphd,TK116.MATERIAL,Tank 116 Product code,2021-04-22T17:00:00.000Z,"""""","""""",SYNC,0
edphd,TK116.MATERIAL,Tank 116 Product code,2021-04-22T18:00:00.000Z,"""""","""""",SYNC,0
edphd,TK116.MATERIAL,Tank 116 Product code,2021-04-22T19:00:00.000Z,"""""","""""",SYNC,0
edphd,TK116.MATERIAL,Tank 116 Product code,2021-04-22T20:00:00.000Z,"""""","""""",SYNC,0
edphd,TK116.MATERIAL,Tank 116 Product code,2021-04-22T21:00:00.000Z,"""""","""""",SYNC,0
edphd,TK116.MATERIAL,Tank 116 Product code,2021-04-22T22:00:00.000Z,"""""","""""",SYNC,0
edphd,TK116.MATERIAL,Tank 116 Product code,2021-04-22T23:00:00.000Z,"""""","""""",SYNC,0
edphd,TK116.MATERIAL,Tank 116 Product code,2021-04-23T00:00:00.000Z,"""""","""""",SYNC,0
edphd,TK116.VOLUME,Tank 116 Volume,2021-04-22T00:00:00.000Z,205273.5938,205273.5938,"""""",0
edphd,TK116.VOLUME,Tank 116 Volume,2021-04-22T01:00:00.000Z,204905.125,204931.4336,"""""",0
edphd,TK116.VOLUME,Tank 116 Volume,2021-04-22T02:00:00.000Z,204168.1719,204297.5807,"""""",0
edphd,TK116.VOLUME,Tank 116 Volume,2021-04-22T03:00:00.000Z,203641.7969,203747.0612,"""""",0
edphd,TK116.VOLUME,Tank 116 Volume,2021-04-22T04:00:00.000Z,203299.625,203448.7656,"""""",0
edphd,TK116.VOLUME,Tank 116 Volume,2021-04-22T05:00:00.000Z,203115.3906,203146.0964,"""""",0
edphd,TK116.VOLUME,Tank 116 Volume,2021-04-22T06:00:00.000Z,202746.9063,202841.2292,"""""",0
edphd,TK116.VOLUME,Tank 116 Volume,2021-04-22T07:00:00.000Z,202431.0781,202529.7747,"""""",0
edphd,TK116.VOLUME,Tank 116 Volume,2021-04-22T08:00:00.000Z,202036.2969,202200.7865,"""""",0
edphd,TK116.VOLUME,Tank 116 Volume,2021-04-22T09:00:00.000Z,201641.4844,201803.7904,"""""",0
edphd,TK116.VOLUME,Tank 116 Volume,2021-04-22T10:00:00.000Z,201273.0156,201384.8828,"""""",0
edphd,TK116.VOLUME,Tank 116 Volume,2021-04-22T11:00:00.000Z,200772.9531,200948.4102,"""""",0
edphd,TK116.VOLUME,Tank 116 Volume,2021-04-22T12:00:00.000Z,200325.5156,200522.9089,"""""",0
edphd,TK116.VOLUME,Tank 116 Volume,2021-04-22T13:00:00.000Z,199983.3594,200068.8971,"""""",0
edphd,TK116.VOLUME,Tank 116 Volume,2021-04-22T14:00:00.000Z,199272.7344,199540.3125,"""""",0
edphd,TK116.VOLUME,Tank 116 Volume,2021-04-22T15:00:00.000Z,201509.9219,200143.4701,"""""",0
edphd,TK116.VOLUME,Tank 116 Volume,2021-04-22T16:00:00.000Z,203826.0156,203185.5742,"""""",0
edphd,TK116.VOLUME,Tank 116 Volume,2021-04-22T17:00:00.000Z,207405.4844,206251.8047,"""""",0
edphd,TK116.VOLUME,Tank 116 Volume,2021-04-22T18:00:00.000Z,208274.0313,208111.7188,"""""",0
edphd,TK116.VOLUME,Tank 116 Volume,2021-04-22T19:00:00.000Z,208010.8281,208434.1354,"""""",0
edphd,TK116.VOLUME,Tank 116 Volume,2021-04-22T20:00:00.000Z,207616.0313,207789.2995,"""""",0
edphd,TK116.VOLUME,Tank 116 Volume,2021-04-22T21:00:00.000Z,207221.2344,207418.6419,"""""",0
edphd,TK116.VOLUME,Tank 116 Volume,2021-04-22T22:00:00.000Z,206879.0938,207037,"""""",0
edphd,TK116.VOLUME,Tank 116 Volume,2021-04-22T23:00:00.000Z,206615.8906,206444.8164,"""""",0
edphd,TK116.VOLUME,Tank 116 Volume,2021-04-23T00:00:00.000Z,204957.75,205431.5114,"""""",0
edphd,TK117.MATERIAL,Tank 117 Product code,2021-04-22T00:00:00.000Z,"""""","""""",B806,0
edphd,TK117.MATERIAL,Tank 117 Product code,2021-04-22T01:00:00.000Z,"""""","""""",B806,0
edphd,TK117.MATERIAL,Tank 117 Product code,2021-04-22T02:00:00.000Z,"""""","""""",B806,0
edphd,TK117.MATERIAL,Tank 117 Product code,2021-04-22T03:00:00.000Z,"""""","""""",B806,0
edphd,TK117.MATERIAL,Tank 117 Product code,2021-04-22T04:00:00.000Z,"""""","""""",B806,0
edphd,TK117.MATERIAL,Tank 117 Product code,2021-04-22T05:00:00.000Z,"""""","""""",B806,0
edphd,TK117.MATERIAL,Tank 117 Product code,2021-04-22T06:00:00.000Z,"""""","""""",B806,0
edphd,TK117.MATERIAL,Tank 117 Product code,2021-04-22T07:00:00.000Z,"""""","""""",B806,0
edphd,TK117.MATERIAL,Tank 117 Product code,2021-04-22T08:00:00.000Z,"""""","""""",B806,0
edphd,TK117.MATERIAL,Tank 117 Product code,2021-04-22T09:00:00.000Z,"""""","""""",B806,0
edphd,TK117.MATERIAL,Tank 117 Product code,2021-04-22T10:00:00.000Z,"""""","""""",B806,0
edphd,TK117.MATERIAL,Tank 117 Product code,2021-04-22T11:00:00.000Z,"""""","""""",B806,0
edphd,TK117.MATERIAL,Tank 117 Product code,2021-04-22T12:00:00.000Z,"""""","""""",B806,0
edphd,TK117.MATERIAL,Tank 117 Product code,2021-04-22T13:00:00.000Z,"""""","""""",B806,0
edphd,TK117.MATERIAL,Tank 117 Product code,2021-04-22T14:00:00.000Z,"""""","""""",B806,0
edphd,TK117.MATERIAL,Tank 117 Product code,2021-04-22T15:00:00.000Z,"""""","""""",B806,0
edphd,TK117.MATERIAL,Tank 117 Product code,2021-04-22T16:00:00.000Z,"""""","""""",B806,0
edphd,TK117.MATERIAL,Tank 117 Product code,2021-04-22T17:00:00.000Z,"""""","""""",B806,0
edphd,TK117.MATERIAL,Tank 117 Product code,2021-04-22T18:00:00.000Z,"""""","""""",B806,0
edphd,TK117.MATERIAL,Tank 117 Product code,2021-04-22T19:00:00.000Z,"""""","""""",B806,0
edphd,TK117.MATERIAL,Tank 117 Product code,2021-04-22T20:00:00.000Z,"""""","""""",B806,0
edphd,TK117.MATERIAL,Tank 117 Product code,2021-04-22T21:00:00.000Z,"""""","""""",B806,0
edphd,TK117.MATERIAL,Tank 117 Product code,2021-04-22T22:00:00.000Z,"""""","""""",B806,0
edphd,TK117.MATERIAL,Tank 117 Product code,2021-04-22T23:00:00.000Z,"""""","""""",B806,0
edphd,TK117.MATERIAL,Tank 117 Product code,2021-04-23T00:00:00.000Z,"""""","""""",B806,0
edphd,TK117.VOLUME,Tank 117 Volume,2021-04-22T00:00:00.000Z,2773.942627,2773.942627,"""""",0
edphd,TK117.VOLUME,Tank 117 Volume,2021-04-22T01:00:00.000Z,2773.942627,2773.942627,"""""",0
edphd,TK117.VOLUME,Tank 117 Volume,2021-04-22T02:00:00.000Z,2773.942627,2773.942627,"""""",0
edphd,TK117.VOLUME,Tank 117 Volume,2021-04-22T03:00:00.000Z,2773.942627,2773.942627,"""""",0
edphd,TK117.VOLUME,Tank 117 Volume,2021-04-22T04:00:00.000Z,2773.942627,2773.942627,"""""",0
edphd,TK117.VOLUME,Tank 117 Volume,2021-04-22T05:00:00.000Z,2773.942627,2773.942627,"""""",0
edphd,TK117.VOLUME,Tank 117 Volume,2021-04-22T06:00:00.000Z,2773.942627,2773.942627,"""""",0
edphd,TK117.VOLUME,Tank 117 Volume,2021-04-22T07:00:00.000Z,2773.942627,2773.942627,"""""",0
edphd,TK117.VOLUME,Tank 117 Volume,2021-04-22T08:00:00.000Z,2773.942627,2773.942627,"""""",0
edphd,TK117.VOLUME,Tank 117 Volume,2021-04-22T09:00:00.000Z,2773.942627,2773.942627,"""""",0
edphd,TK117.VOLUME,Tank 117 Volume,2021-04-22T10:00:00.000Z,2773.942627,2773.942627,"""""",0
edphd,TK117.VOLUME,Tank 117 Volume,2021-04-22T11:00:00.000Z,2773.942627,2773.942627,"""""",0
edphd,TK117.VOLUME,Tank 117 Volume,2021-04-22T12:00:00.000Z,2773.942627,2773.942627,"""""",0
edphd,TK117.VOLUME,Tank 117 Volume,2021-04-22T13:00:00.000Z,2773.942627,2773.942627,"""""",0
edphd,TK117.VOLUME,Tank 117 Volume,2021-04-22T14:00:00.000Z,2773.942627,2773.942627,"""""",0
edphd,TK117.VOLUME,Tank 117 Volume,2021-04-22T15:00:00.000Z,2773.942627,2773.942627,"""""",0
edphd,TK117.VOLUME,Tank 117 Volume,2021-04-22T16:00:00.000Z,2773.942627,2773.942627,"""""",0
edphd,TK117.VOLUME,Tank 117 Volume,2021-04-22T17:00:00.000Z,2773.942627,2773.942627,"""""",0
edphd,TK117.VOLUME,Tank 117 Volume,2021-04-22T18:00:00.000Z,2773.942627,2773.942627,"""""",0
edphd,TK117.VOLUME,Tank 117 Volume,2021-04-22T19:00:00.000Z,2773.942627,2773.942627,"""""",0
edphd,TK117.VOLUME,Tank 117 Volume,2021-04-22T20:00:00.000Z,2773.942627,2773.942627,"""""",0
